timestamp,region,load_mw,pv_mw,price_yuan_mwh,temperature_c,event_type,event_text
2024-07-01 09:45:00,广东省,3.5133,2.5349,282.978,33.1,正常运行,Status: Normal
2024-07-01 10:00:00,广东省,3.4969,2.8286,334.0676,33.7,正常运行,Status: Normal
2024-07-01 10:15:00,广东省,3.7024,2.8728,307.2595,33.675,正常运行,Status: Normal
2024-07-01 10:30:00,广东省,4.0161,2.8585,310.5975,33.65,正常运行,Status: Normal
2024-07-01 10:45:00,广东省,3.6611,2.8159,329.3446,33.625,正常运行,Status: Normal
2024-07-01 11:00:00,广东省,3.8435,2.7963,371.083,33.6,正常运行,Status: Normal
2024-07-01 11:15:00,广东省,3.809,2.831,332.7978,33.3,正常运行,Status: Normal
2024-07-01 11:30:00,广东省,3.6577,2.8179,358.4364,33.0,正常运行,Status: Normal
2024-07-01 11:45:00,广东省,3.7763,2.8196,315.8438,32.7,正常运行,Status: Normal
2024-07-01 12:00:00,广东省,3.6903,2.8751,291.2193,32.4,正常运行,Status: Normal
2024-07-01 12:15:00,广东省,3.8135,3.0007,314.5413,32.75,正常运行,Status: Normal
2024-07-01 12:30:00,广东省,3.778,3.1034,303.9256,33.1,正常运行,Status: Normal
2024-07-01 12:45:00,广东省,3.6911,3.1761,344.0363,33.45,正常运行,Status: Normal
2024-07-01 13:00:00,广东省,3.8352,3.3314,332.659,33.8,正常运行,Status: Normal
2024-07-01 13:15:00,广东省,3.8322,3.2775,303.6733,33.975,正常运行,Status: Normal
2024-07-01 13:30:00,广东省,3.6956,3.2532,335.7589,34.15,正常运行,Status: Normal
2024-07-01 13:45:00,广东省,3.763,3.1377,304.9049,34.325,正常运行,Status: Normal
2024-07-01 14:00:00,广东省,3.8548,3.0888,324.4047,34.5,正常运行,Status: Normal
2024-07-01 14:15:00,广东省,3.8776,3.1112,328.3144,34.375,正常运行,Status: Normal
2024-07-01 14:30:00,广东省,4.0632,3.0712,318.12,34.25,正常运行,Status: Normal
2024-07-01 14:45:00,广东省,3.7491,2.9686,360.8682,34.125,正常运行,Status: Normal
2024-07-01 15:00:00,广东省,4.0169,2.9131,354.1752,34.0,正常运行,Status: Normal
2024-07-01 15:15:00,广东省,4.0542,2.6727,371.1987,33.8,正常运行,Status: Normal
2024-07-01 15:30:00,广东省,4.0523,2.4536,315.7395,33.6,正常运行,Status: Normal
2024-07-01 15:45:00,广东省,3.8227,2.3017,343.935,33.4,正常运行,Status: Normal
2024-07-01 16:00:00,广东省,4.2193,2.1159,435.9576,33.2,正常运行,Status: Normal
2024-07-01 16:15:00,广东省,4.142,1.8364,387.4275,33.125,正常运行,Status: Normal
2024-07-01 16:30:00,广东省,4.2986,1.6358,381.9326,33.05,正常运行,Status: Normal
2024-07-01 16:45:00,广东省,4.2214,1.4118,430.7111,32.975,正常运行,Status: Normal
2024-07-01 17:00:00,广东省,4.1822,1.1613,436.5378,32.9,正常运行,Status: Normal
2024-07-01 17:15:00,广东省,4.4024,1.0804,424.5072,32.525,正常运行,Status: Normal
2024-07-01 17:30:00,广东省,4.3557,1.0412,422.5061,32.15,正常运行,Status: Normal
2024-07-01 17:45:00,广东省,4.5081,0.883,443.8572,31.775,正常运行,Status: Normal
2024-07-01 18:00:00,广东省,4.465,0.9055,650.0,31.4,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。
2024-07-01 18:15:00,广东省,4.5476,0.6875,650.0,31.4,正常运行,Status: Normal
2024-07-01 18:30:00,广东省,4.6416,0.5795,650.0,31.4,正常运行,Status: Normal
2024-07-01 18:45:00,广东省,4.7912,0.3844,650.0,31.4,正常运行,Status: Normal
2024-07-01 19:00:00,广东省,4.8966,0.215,650.0,31.4,正常运行,Status: Normal
2024-07-01 19:15:00,广东省,4.7299,0.2071,650.0,31.4,正常运行,Status: Normal
2024-07-01 19:30:00,广东省,4.7202,0.143,650.0,31.4,正常运行,Status: Normal
2024-07-01 19:45:00,广东省,4.8879,0.043,650.0,31.4,正常运行,Status: Normal
2024-07-01 20:00:00,广东省,4.7848,0.0904,650.0,31.4,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。
2024-07-01 20:15:00,广东省,4.5756,0.0,650.0,31.35,正常运行,Status: Normal
2024-07-01 20:30:00,广东省,4.5977,0.0273,650.0,31.3,正常运行,Status: Normal
2024-07-01 20:45:00,广东省,4.7023,0.0,650.0,31.25,正常运行,Status: Normal
2024-07-01 21:00:00,广东省,4.5109,0.0694,650.0,31.2,正常运行,Status: Normal
2024-07-01 21:15:00,广东省,4.551,0.0,650.0,31.05,正常运行,Status: Normal
2024-07-01 21:30:00,广东省,4.5953,0.0355,650.0,30.9,正常运行,Status: Normal
2024-07-01 21:45:00,广东省,4.4728,0.0229,650.0,30.75,正常运行,Status: Normal
2024-07-01 22:00:00,广东省,4.6871,0.0309,601.9161,30.6,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。
2024-07-01 22:15:00,广东省,4.5274,0.0,456.6479,30.525,正常运行,Status: Normal
2024-07-01 22:30:00,广东省,4.3642,0.0,479.8731,30.45,正常运行,Status: Normal
2024-07-01 22:45:00,广东省,4.2339,0.0334,434.4596,30.375,正常运行,Status: Normal
2024-07-01 23:00:00,广东省,4.06,0.0,466.4315,30.3,正常运行,Status: Normal
2024-07-01 23:15:00,广东省,4.1035,0.0169,452.1037,30.275,正常运行,Status: Normal
2024-07-01 23:30:00,广东省,3.9213,0.0193,404.3789,30.25,正常运行,Status: Normal
2024-07-01 23:45:00,广东省,4.031,0.0059,460.9174,30.225,正常运行,Status: Normal
2024-07-02 00:00:00,广东省,3.5731,0.066,407.0404,30.2,正常运行,Status: Normal
2024-07-02 00:15:00,广东省,3.3508,0.0066,359.1718,30.125,正常运行,Status: Normal
2024-07-02 00:30:00,广东省,3.5785,0.0561,406.0012,30.05,正常运行,Status: Normal
2024-07-02 00:45:00,广东省,3.3876,0.0,399.6295,29.975,正常运行,Status: Normal
2024-07-02 01:00:00,广东省,3.4695,0.0397,394.9632,29.9,正常运行,Status: Normal
2024-07-02 01:15:00,广东省,3.5682,0.0,352.2241,29.875,正常运行,Status: Normal
2024-07-02 01:30:00,广东省,3.6897,0.0,365.9561,29.85,正常运行,Status: Normal
2024-07-02 01:45:00,广东省,3.3832,0.0,371.1502,29.825,正常运行,Status: Normal
2024-07-02 02:00:00,广东省,3.5339,0.0,344.9344,29.8,正常运行,Status: Normal
2024-07-02 02:15:00,广东省,3.5165,0.0968,388.6371,29.8,正常运行,Status: Normal
2024-07-02 02:30:00,广东省,3.5525,0.0,417.8408,29.8,正常运行,Status: Normal
2024-07-02 02:45:00,广东省,3.7011,0.0388,375.5917,29.8,正常运行,Status: Normal
2024-07-02 03:00:00,广东省,3.5261,0.0625,356.2636,29.8,正常运行,Status: Normal
2024-07-02 03:15:00,广东省,3.2621,0.0,378.7366,29.7,正常运行,Status: Normal
2024-07-02 03:30:00,广东省,3.4684,0.0012,432.578,29.6,正常运行,Status: Normal
2024-07-02 03:45:00,广东省,3.3921,0.0,378.6176,29.5,正常运行,Status: Normal
2024-07-02 04:00:00,广东省,3.507,0.0473,396.068,29.4,正常运行,Status: Normal
2024-07-02 04:15:00,广东省,3.5184,0.0351,380.9183,29.275,正常运行,Status: Normal
2024-07-02 04:30:00,广东省,3.5941,0.0,347.4497,29.15,正常运行,Status: Normal
2024-07-02 04:45:00,广东省,3.5773,0.0,377.3331,29.025,正常运行,Status: Normal
2024-07-02 05:00:00,广东省,3.5391,0.0,349.4879,28.9,正常运行,Status: Normal
2024-07-02 05:15:00,广东省,3.6075,0.0,343.651,28.925,正常运行,Status: Normal
2024-07-02 05:30:00,广东省,3.5366,0.011,366.865,28.95,正常运行,Status: Normal
2024-07-02 05:45:00,广东省,3.5626,0.0077,379.6166,28.975,正常运行,Status: Normal
2024-07-02 06:00:00,广东省,3.4204,0.0,310.3305,29.0,正常运行,Status: Normal
2024-07-02 06:15:00,广东省,3.5817,0.2109,356.6378,28.975,正常运行,Status: Normal
2024-07-02 06:30:00,广东省,3.6683,0.1154,378.2729,28.95,正常运行,Status: Normal
2024-07-02 06:45:00,广东省,3.6316,0.1979,378.8863,28.925,正常运行,Status: Normal
2024-07-02 07:00:00,广东省,3.4852,0.1583,368.7261,28.9,正常运行,Status: Normal
2024-07-02 07:15:00,广东省,3.6244,0.4462,345.218,28.95,正常运行,Status: Normal
2024-07-02 07:30:00,广东省,3.5655,0.5106,363.1655,29.0,正常运行,Status: Normal
2024-07-02 07:45:00,广东省,3.7419,0.629,360.2099,29.05,正常运行,Status: Normal
2024-07-02 08:00:00,广东省,3.6048,0.8192,319.3297,29.1,正常运行,Status: Normal
2024-07-02 08:15:00,广东省,3.5729,0.804,314.6077,29.3,正常运行,Status: Normal
2024-07-02 08:30:00,广东省,3.6744,1.0189,358.6238,29.5,正常运行,Status: Normal
2024-07-02 08:45:00,广东省,3.5984,1.1669,350.6745,29.7,正常运行,Status: Normal
2024-07-02 09:00:00,广东省,3.6597,1.38,381.2761,29.9,正常运行,Status: Normal
2024-07-02 09:15:00,广东省,3.8899,1.632,355.965,30.15,正常运行,Status: Normal
2024-07-02 09:30:00,广东省,3.719,1.8559,349.5198,30.4,正常运行,Status: Normal
2024-07-02 09:45:00,广东省,3.6983,2.0617,302.8587,30.65,正常运行,Status: Normal
2024-07-02 10:00:00,广东省,3.7003,2.4174,319.761,30.9,正常运行,Status: Normal
2024-07-02 10:15:00,广东省,3.5107,2.363,345.5722,30.95,正常运行,Status: Normal
2024-07-02 10:30:00,广东省,3.5827,2.5385,348.9489,31.0,正常运行,Status: Normal
2024-07-02 10:45:00,广东省,3.7313,2.6253,304.8676,31.05,正常运行,Status: Normal
2024-07-02 11:00:00,广东省,3.7736,2.4289,296.2421,31.1,正常运行,Status: Normal
2024-07-02 11:15:00,广东省,3.8021,2.3675,312.86,30.95,正常运行,Status: Normal
2024-07-02 11:30:00,广东省,3.7344,2.2354,310.8905,30.8,正常运行,Status: Normal
2024-07-02 11:45:00,广东省,4.0291,2.0946,293.1444,30.65,正常运行,Status: Normal
2024-07-02 12:00:00,广东省,3.6467,1.9111,329.9165,30.5,正常运行,Status: Normal
2024-07-02 12:15:00,广东省,3.8754,1.8474,308.0055,30.725,正常运行,Status: Normal
2024-07-02 12:30:00,广东省,3.8678,1.8223,321.2711,30.95,正常运行,Status: Normal
2024-07-02 12:45:00,广东省,3.8958,1.6747,336.6018,31.175,正常运行,Status: Normal
2024-07-02 13:00:00,广东省,3.9127,1.6519,336.1175,31.4,正常运行,Status: Normal
2024-07-02 13:15:00,广东省,3.9472,1.5745,379.0181,31.625,正常运行,Status: Normal
2024-07-02 13:30:00,广东省,3.7982,1.5702,340.7325,31.85,正常运行,Status: Normal
2024-07-02 13:45:00,广东省,3.7993,1.4791,341.4747,32.075,正常运行,Status: Normal
2024-07-02 14:00:00,广东省,4.0468,1.3612,375.56,32.3,正常运行,Status: Normal
2024-07-02 14:15:00,广东省,4.2271,1.4683,398.1077,31.75,正常运行,Status: Normal
2024-07-02 14:30:00,广东省,4.009,1.6806,359.1619,31.2,正常运行,Status: Normal
2024-07-02 14:45:00,广东省,4.1164,1.7298,391.982,30.65,正常运行,Status: Normal
2024-07-02 15:00:00,广东省,4.1883,1.7432,328.1975,30.1,正常运行,Status: Normal
2024-07-02 15:15:00,广东省,4.0573,1.884,332.0247,30.325,正常运行,Status: Normal
2024-07-02 15:30:00,广东省,4.0554,1.7506,398.0468,30.55,正常运行,Status: Normal
2024-07-02 15:45:00,广东省,4.2066,1.8483,379.5405,30.775,正常运行,Status: Normal
2024-07-02 16:00:00,广东省,4.3114,1.8794,383.6811,31.0,正常运行,Status: Normal
2024-07-02 16:15:00,广东省,4.1097,1.5528,377.0322,31.075,正常运行,Status: Normal
2024-07-02 16:30:00,广东省,4.2963,1.34,375.8624,31.15,正常运行,Status: Normal
2024-07-02 16:45:00,广东省,4.5012,1.091,402.4408,31.225,正常运行,Status: Normal
2024-07-02 17:00:00,广东省,4.599,0.7723,450.7789,31.3,正常运行,Status: Normal
2024-07-02 17:15:00,广东省,4.5169,0.8848,467.4337,30.75,正常运行,Status: Normal
2024-07-02 17:30:00,广东省,4.3473,0.8024,450.2297,30.2,正常运行,Status: Normal
2024-07-02 17:45:00,广东省,4.621,0.6986,475.2185,29.65,正常运行,Status: Normal
2024-07-02 18:00:00,广东省,4.7614,0.6892,650.0,29.1,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。
2024-07-02 18:15:00,广东省,4.917,0.6003,641.418,29.1,正常运行,Status: Normal
2024-07-02 18:30:00,广东省,4.6685,0.4534,650.0,29.1,正常运行,Status: Normal
2024-07-02 18:45:00,广东省,4.9301,0.354,646.1678,29.1,正常运行,Status: Normal
2024-07-02 19:00:00,广东省,5.0727,0.2162,650.0,29.1,正常运行,Status: Normal
2024-07-02 19:15:00,广东省,5.0802,0.2208,650.0,29.075,正常运行,Status: Normal
2024-07-02 19:30:00,广东省,4.9747,0.114,650.0,29.05,正常运行,Status: Normal
2024-07-02 19:45:00,广东省,4.9235,0.0133,650.0,29.025,正常运行,Status: Normal
2024-07-02 20:00:00,广东省,4.9344,0.0,650.0,29.0,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。
2024-07-02 20:15:00,广东省,4.6892,0.0,650.0,28.975,正常运行,Status: Normal
2024-07-02 20:30:00,广东省,4.9651,0.0,650.0,28.95,正常运行,Status: Normal
2024-07-02 20:45:00,广东省,5.0041,0.0,650.0,28.925,正常运行,Status: Normal
2024-07-02 21:00:00,广东省,4.8863,0.0367,650.0,28.9,正常运行,Status: Normal
2024-07-02 21:15:00,广东省,4.6598,0.0,650.0,28.925,正常运行,Status: Normal
2024-07-02 21:30:00,广东省,4.5417,0.0,650.0,28.95,正常运行,Status: Normal
2024-07-02 21:45:00,广东省,4.666,0.0,635.518,28.975,正常运行,Status: Normal
2024-07-02 22:00:00,广东省,4.6825,0.0997,621.5518,29.0,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。
2024-07-02 22:15:00,广东省,4.283,0.0,446.4171,29.0,正常运行,Status: Normal
2024-07-02 22:30:00,广东省,4.2947,0.03,473.0584,29.0,正常运行,Status: Normal
2024-07-02 22:45:00,广东省,4.3597,0.0953,465.5881,29.0,正常运行,Status: Normal
2024-07-02 23:00:00,广东省,4.0679,0.0079,458.6357,29.0,正常运行,Status: Normal
2024-07-02 23:15:00,广东省,4.1149,0.0248,451.3431,29.025,正常运行,Status: Normal
2024-07-02 23:30:00,广东省,3.9219,0.0,464.5088,29.05,正常运行,Status: Normal
2024-07-02 23:45:00,广东省,4.106,0.0,448.1557,29.075,正常运行,Status: Normal
2024-07-03 00:00:00,广东省,3.7673,0.0092,377.1121,29.1,正常运行,Status: Normal
2024-07-03 00:15:00,广东省,3.545,0.0,351.0358,28.975,正常运行,Status: Normal
2024-07-03 00:30:00,广东省,3.5841,0.0167,402.5076,28.85,正常运行,Status: Normal
2024-07-03 00:45:00,广东省,3.8368,0.0451,415.3397,28.725,正常运行,Status: Normal
2024-07-03 01:00:00,广东省,3.6529,0.0285,377.643,28.6,正常运行,Status: Normal
2024-07-03 01:15:00,广东省,3.6888,0.0582,365.574,28.575,正常运行,Status: Normal
2024-07-03 01:30:00,广东省,3.8217,0.0,404.3739,28.55,正常运行,Status: Normal
2024-07-03 01:45:00,广东省,3.598,0.0031,371.5017,28.525,正常运行,Status: Normal
2024-07-03 02:00:00,广东省,3.6793,0.0528,378.988,28.5,正常运行,Status: Normal
2024-07-03 02:15:00,广东省,3.6008,0.0,343.7516,28.475,正常运行,Status: Normal
2024-07-03 02:30:00,广东省,3.5239,0.0,373.7111,28.45,正常运行,Status: Normal
2024-07-03 02:45:00,广东省,3.4391,0.0156,336.2032,28.425,正常运行,Status: Normal
2024-07-03 03:00:00,广东省,3.7803,0.0212,369.6037,28.4,正常运行,Status: Normal
2024-07-03 03:15:00,广东省,3.4311,0.0,393.6776,28.375,正常运行,Status: Normal
2024-07-03 03:30:00,广东省,3.5031,0.0435,402.8398,28.35,正常运行,Status: Normal
2024-07-03 03:45:00,广东省,3.6232,0.0,415.6663,28.325,正常运行,Status: Normal
2024-07-03 04:00:00,广东省,3.7495,0.0015,408.6235,28.3,正常运行,Status: Normal
2024-07-03 04:15:00,广东省,3.5516,0.0,370.577,28.275,正常运行,Status: Normal
2024-07-03 04:30:00,广东省,3.8219,0.074,368.7436,28.25,正常运行,Status: Normal
2024-07-03 04:45:00,广东省,3.5701,0.0369,372.7342,28.225,正常运行,Status: Normal
2024-07-03 05:00:00,广东省,3.6624,0.0191,384.3776,28.2,正常运行,Status: Normal
2024-07-03 05:15:00,广东省,3.6453,0.0,378.8853,28.55,正常运行,Status: Normal
2024-07-03 05:30:00,广东省,3.5392,0.0,348.6266,28.9,正常运行,Status: Normal
2024-07-03 05:45:00,广东省,3.7318,0.099,375.7994,29.25,正常运行,Status: Normal
2024-07-03 06:00:00,广东省,3.5278,0.0,386.1336,29.6,正常运行,Status: Normal
2024-07-03 06:15:00,广东省,3.5266,0.0,374.3412,29.675,正常运行,Status: Normal
2024-07-03 06:30:00,广东省,3.6242,0.067,381.9584,29.75,正常运行,Status: Normal
2024-07-03 06:45:00,广东省,3.6777,0.2074,420.4361,29.825,正常运行,Status: Normal
2024-07-03 07:00:00,广东省,3.5233,0.2742,374.5538,29.9,正常运行,Status: Normal
2024-07-03 07:15:00,广东省,3.3877,0.4544,347.7589,30.025,正常运行,Status: Normal
2024-07-03 07:30:00,广东省,3.5992,0.5132,342.287,30.15,正常运行,Status: Normal
2024-07-03 07:45:00,广东省,3.53,0.6365,304.0029,30.275,正常运行,Status: Normal
2024-07-03 08:00:00,广东省,3.8348,0.727,349.0935,30.4,正常运行,Status: Normal
2024-07-03 08:15:00,广东省,3.7062,0.8074,370.1568,30.425,正常运行,Status: Normal
2024-07-03 08:30:00,广东省,3.6322,1.0143,354.3022,30.45,正常运行,Status: Normal
2024-07-03 08:45:00,广东省,3.755,1.1098,310.7945,30.475,正常运行,Status: Normal
2024-07-03 09:00:00,广东省,3.5643,1.1739,376.423,30.5,正常运行,Status: Normal
2024-07-03 09:15:00,广东省,3.8482,1.1414,346.375,31.125,正常运行,Status: Normal
2024-07-03 09:30:00,广东省,3.8718,1.3389,337.7427,31.75,正常运行,Status: Normal
2024-07-03 09:45:00,广东省,3.7166,1.3143,368.4921,32.375,正常运行,Status: Normal
2024-07-03 10:00:00,广东省,3.5312,1.3987,369.1075,33.0,正常运行,Status: Normal
2024-07-03 10:15:00,广东省,3.7975,1.694,313.9739,33.075,正常运行,Status: Normal
2024-07-03 10:30:00,广东省,3.5908,1.8545,337.4611,33.15,正常运行,Status: Normal
2024-07-03 10:45:00,广东省,3.9347,2.0687,314.1068,33.225,正常运行,Status: Normal
2024-07-03 11:00:00,广东省,4.0646,2.1004,323.2063,33.3,正常运行,Status: Normal
2024-07-03 11:15:00,广东省,3.9299,2.2103,333.7881,33.375,正常运行,Status: Normal
2024-07-03 11:30:00,广东省,3.9242,2.2447,332.686,33.45,正常运行,Status: Normal
2024-07-03 11:45:00,广东省,3.8968,2.4205,334.5718,33.525,正常运行,Status: Normal
2024-07-03 12:00:00,广东省,3.9321,2.3463,339.6244,33.6,正常运行,Status: Normal
2024-07-03 12:15:00,广东省,3.7937,2.5142,361.517,33.825,正常运行,Status: Normal
2024-07-03 12:30:00,广东省,3.9627,2.5243,305.6266,34.05,正常运行,Status: Normal
2024-07-03 12:45:00,广东省,4.0377,2.4421,287.5339,34.275,正常运行,Status: Normal
2024-07-03 13:00:00,广东省,4.0552,2.5577,334.8957,34.5,正常运行,Status: Normal
2024-07-03 13:15:00,广东省,4.0501,2.7478,372.8227,33.9,正常运行,Status: Normal
2024-07-03 13:30:00,广东省,4.1526,2.9906,312.4948,33.3,正常运行,Status: Normal
2024-07-03 13:45:00,广东省,3.9108,2.9779,359.0543,32.7,正常运行,Status: Normal
2024-07-03 14:00:00,广东省,3.9623,3.0632,341.2719,32.1,正常运行,Status: Normal
2024-07-03 14:15:00,广东省,4.1993,3.1236,333.4539,32.325,正常运行,Status: Normal
2024-07-03 14:30:00,广东省,4.0179,3.1121,333.9956,32.55,正常运行,Status: Normal
2024-07-03 14:45:00,广东省,3.9649,2.9897,331.0233,32.775,正常运行,Status: Normal
2024-07-03 15:00:00,广东省,3.7063,2.932,347.454,33.0,正常运行,Status: Normal
2024-07-03 15:15:00,广东省,4.1568,2.8495,349.5236,32.825,正常运行,Status: Normal
2024-07-03 15:30:00,广东省,4.3332,2.7121,355.2196,32.65,正常运行,Status: Normal
2024-07-03 15:45:00,广东省,4.2391,2.5586,418.9185,32.475,正常运行,Status: Normal
2024-07-03 16:00:00,广东省,4.2925,2.4652,355.0498,32.3,正常运行,Status: Normal
2024-07-03 16:15:00,广东省,4.3084,2.2785,370.3544,32.25,正常运行,Status: Normal
2024-07-03 16:30:00,广东省,4.4973,2.1391,383.5544,32.2,正常运行,Status: Normal
2024-07-03 16:45:00,广东省,4.3828,2.0397,421.8475,32.15,正常运行,Status: Normal
2024-07-03 17:00:00,广东省,4.4473,1.9546,394.9301,32.1,正常运行,Status: Normal
2024-07-03 17:15:00,广东省,4.465,1.7303,420.8539,31.625,正常运行,Status: Normal
2024-07-03 17:30:00,广东省,4.5716,1.4896,500.9126,31.15,正常运行,Status: Normal
2024-07-03 17:45:00,广东省,4.8258,1.1484,504.7277,30.675,正常运行,Status: Normal
2024-07-03 18:00:00,广东省,4.7261,0.9383,598.2222,30.2,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。
2024-07-03 18:15:00,广东省,4.6225,0.7948,616.634,29.975,正常运行,Status: Normal
2024-07-03 18:30:00,广东省,4.8347,0.6375,623.1696,29.75,正常运行,Status: Normal
2024-07-03 18:45:00,广东省,4.8228,0.5593,650.0,29.525,正常运行,Status: Normal
2024-07-03 19:00:00,广东省,5.0974,0.3796,650.0,29.3,正常运行,Status: Normal
2024-07-03 19:15:00,广东省,4.8736,0.2225,650.0,29.225,正常运行,Status: Normal
2024-07-03 19:30:00,广东省,5.1568,0.1451,650.0,29.15,正常运行,Status: Normal
2024-07-03 19:45:00,广东省,5.066,0.1229,650.0,29.075,正常运行,Status: Normal
2024-07-03 20:00:00,广东省,4.9524,0.0354,640.7024,29.0,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。
2024-07-03 20:15:00,广东省,4.9842,0.0996,650.0,28.95,正常运行,Status: Normal
2024-07-03 20:30:00,广东省,4.8093,0.0483,650.0,28.9,正常运行,Status: Normal
2024-07-03 20:45:00,广东省,5.0749,0.007,609.795,28.85,正常运行,Status: Normal
2024-07-03 21:00:00,广东省,4.9086,0.0031,646.7655,28.8,正常运行,Status: Normal
2024-07-03 21:15:00,广东省,4.8439,0.0408,650.0,28.575,正常运行,Status: Normal
2024-07-03 21:30:00,广东省,4.7441,0.0545,650.0,28.35,正常运行,Status: Normal
2024-07-03 21:45:00,广东省,4.6366,0.0,621.6656,28.125,正常运行,Status: Normal
2024-07-03 22:00:00,广东省,4.5559,0.0,613.1071,27.9,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。
2024-07-03 22:15:00,广东省,4.5068,0.0,454.188,27.8,正常运行,Status: Normal
2024-07-03 22:30:00,广东省,4.2766,0.0,449.9557,27.7,正常运行,Status: Normal
2024-07-03 22:45:00,广东省,4.2752,0.0,436.5199,27.6,正常运行,Status: Normal
2024-07-03 23:00:00,广东省,4.2314,0.078,392.3223,27.5,正常运行,Status: Normal
2024-07-03 23:15:00,广东省,4.1411,0.0,439.3997,27.525,正常运行,Status: Normal
2024-07-03 23:30:00,广东省,3.9999,0.0142,425.2356,27.55,正常运行,Status: Normal
2024-07-03 23:45:00,广东省,4.0796,0.0,426.6455,27.575,正常运行,Status: Normal
