timestamp,region,load_mw,pv_mw,price_yuan_mwh,temperature_c,event_type,event_text,scenario_id,scenario_name,stress_type,ai_risk_score,ai_price_spike_score,ai_load_pressure_score,ai_renewable_curtailment_score,ai_recommended_storage_bias,ai_event_summary,ai_explanation,ai_provider,ai_model
2026-07-04 07:30:00,德国DE-LU(真实电价+气象),3.2554,0.8654,57.5514,14.35,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 07:45:00,德国DE-LU(真实电价+气象),3.6781,1.0498,48.8144,14.775,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 08:00:00,德国DE-LU(真实电价+气象),3.294,1.1321,65.9018,15.2,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 08:15:00,德国DE-LU(真实电价+气象),3.5948,1.3659,36.3132,15.525,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 08:30:00,德国DE-LU(真实电价+气象),3.4765,1.4929,11.9734,15.85,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 08:45:00,德国DE-LU(真实电价+气象),3.3463,1.719,6.8437,16.175,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 09:00:00,德国DE-LU(真实电价+气象),3.3739,1.9609,2.353,16.5,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 09:15:00,德国DE-LU(真实电价+气象),3.4301,1.9129,-1.3122,16.675,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 09:30:00,德国DE-LU(真实电价+气象),3.4144,1.8674,1.5196,16.85,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 09:45:00,德国DE-LU(真实电价+气象),3.3284,1.8622,2.6302,17.025,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 10:00:00,德国DE-LU(真实电价+气象),3.5577,1.7717,0.6133,17.2,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 10:15:00,德国DE-LU(真实电价+气象),3.4055,1.7552,-1.884,17.375,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 10:30:00,德国DE-LU(真实电价+气象),3.616,1.7552,-2.4874,17.55,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 10:45:00,德国DE-LU(真实电价+气象),3.512,1.811,4.303,17.725,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 11:00:00,德国DE-LU(真实电价+气象),3.5596,1.8787,1.6618,17.9,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 11:15:00,德国DE-LU(真实电价+气象),3.5643,1.7823,2.0292,18.05,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 11:30:00,德国DE-LU(真实电价+气象),3.5119,1.8559,5.5405,18.2,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 11:45:00,德国DE-LU(真实电价+气象),3.555,1.7839,-4.3876,18.35,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 12:00:00,德国DE-LU(真实电价+气象),3.5961,1.7992,6.0284,18.5,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 12:15:00,德国DE-LU(真实电价+气象),3.8629,1.9016,7.1027,18.675,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 12:30:00,德国DE-LU(真实电价+气象),3.4422,1.8232,1.4352,18.85,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 12:45:00,德国DE-LU(真实电价+气象),3.5237,1.8205,-2.5087,19.025,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 13:00:00,德国DE-LU(真实电价+气象),3.574,1.9538,-8.4015,19.2,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 13:15:00,德国DE-LU(真实电价+气象),3.4892,1.9534,-4.9265,19.5,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 13:30:00,德国DE-LU(真实电价+气象),3.5014,2.0428,-9.9981,19.8,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 13:45:00,德国DE-LU(真实电价+气象),3.4979,2.1285,-10.075,20.1,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 14:00:00,德国DE-LU(真实电价+气象),3.7014,2.2558,-12.6713,20.4,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 14:15:00,德国DE-LU(真实电价+气象),3.6391,2.2271,-9.9585,20.05,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 14:30:00,德国DE-LU(真实电价+气象),3.7215,2.2929,-6.1258,19.7,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 14:45:00,德国DE-LU(真实电价+气象),3.5313,2.3718,-10.3068,19.35,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 15:00:00,德国DE-LU(真实电价+气象),3.6007,2.329,-8.9362,19.0,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 15:15:00,德国DE-LU(真实电价+气象),3.8251,1.9248,-7.9989,18.625,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 15:30:00,德国DE-LU(真实电价+气象),3.8184,1.7098,-6.5948,18.25,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 15:45:00,德国DE-LU(真实电价+气象),3.5583,1.4797,-6.6933,17.875,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 16:00:00,德国DE-LU(真实电价+气象),3.8665,1.196,-3.7488,17.5,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 16:15:00,德国DE-LU(真实电价+气象),3.7382,1.0444,3.7398,17.325,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2026-07-04 16:30:00,德国DE-LU(真实电价+气象),3.7125,0.9839,-1.8999,17.15,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低压时段向电网反送电。,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.3,0.75,0.0,0.0,-0.75,keyword: 市场公告提高价格尖峰概率,LocalSemanticEncoder keyword score: 市场公告提高价格尖峰概率,keyword,local-keyword
2026-07-04 16:45:00,德国DE-LU(真实电价+气象),3.9782,0.7468,0.6813,16.975,正常运行,Status: Normal,S5REAL,真实电价+真实气象负电价周(DE-LU 2026-07-04),real_price_real_weather,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
